"-------------------------------------------------------------------------------------------"
"  Daily average atmospheric C13 concentrations (per-mil) derived from flask air samples    "
"  For South Pole: Latitude 90.0S Elevation 2810m"
"                                                                                           "
"   Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                 "
"   Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                      "
"   Scripps Institution of Oceanography (SIO)                                               "
"   University of California                                                                "
"   La Jolla, California USA 92093-0244                                                     "
"                                                                                           "
"   Status of data and correspondence:                                                      "
"                                                                                           "
"   These data are subject to revision based on recalibration of standard gases. Questions  "
"   about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and          "
"   and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                  "
"                                                                                           "
"Flask data in this from archive dated 2019-08-16 10:32:08                                  "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
"   Please cite as:                                                                         "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and "
"   oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps  "
"   Institution of Oceanography, San Diego, 88 pages, 2001.                                 "
"                                                                                           "
"   If it is necessary to cite a peer-reviewed article, please cite as:                     "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and     "
"   oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,     "
"   in 'A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems',   "
"   editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,               "
"   New York, 2005.                                                                         "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"   Sampling dates are reported in 3 formats: Year, Month, Day, Hour and Minute             "
"                                             M$Excel spreadsheet date format               "
"                                             Decimal year and fractional year              "
" N13   - Number of flasks used in daily average                                            "
"                                                                                           "
"                                                                                           "
" Averages for C-13 have been succesfully filtered by deviation from curve fit.             "
"                                                                                           "
"                                                                                           "
"          CO2 concentrations are measured on the '08A' Calibration Scale                   "
"  C13- C13 value (per-mil)                                                                 "
"                                                                                           "
"FG3: Isotope C-13 measurement flag value                                                   "
"        -3 - Suspect but accpeted isotopic measurement                                     "
"         0 - Accepted isotopic measurement                                                 "
"         3 - Rejected                                                                      "
"         5 - Outlier from fit                                                              "
"         6 - Other rejected, older data                                                    "
"         8 - Flask extracted but not analyzed yet                                          "
"         9 - Flask not extracted                                                           "
"                                                                                           "
"C13      C13 measured value                                                                "
"                                                                                           "
"   Sample,Sample,    Excel,   Sample, N13,FG3,    C13                                      "
"     Date,  Time,     Date,     Date,                                                      "
1977-03-15, 14:51, 28199.62, 1977.202,  1,  0, -7.491
1977-04-01, 13:44, 28216.57, 1977.248,  1,  3, -7.541
1977-07-15, 14:11, 28321.59, 1977.536,  1,  5, -7.431
1977-08-01, 15:11, 28338.63, 1977.583,  1,  3, -7.411
1977-09-15, 19:59, 28383.83, 1977.706,  1,  0, -7.541
1977-10-03, 11:11, 28401.47, 1977.755,  1,  5, -7.451
1977-10-14, 14:35, 28412.61, 1977.785,  1,  0, -7.519
1977-11-01, 15:06, 28430.63, 1977.835,  1,  3, -7.599
1977-11-15, 19:18, 28444.80, 1977.873,  1,  0, -7.549
1977-12-02, 14:47, 28461.62, 1977.919,  1,  0, -7.509
1977-12-18, 22:16, 28477.93, 1977.964,  1,  3, -7.689
1978-01-03, 21:43, 28493.90, 1978.008,  1,  3, -7.579
1978-01-16, 09:18, 28506.39, 1978.042,  1,  0, -7.499
1978-02-01, 21:35, 28522.90, 1978.087,  1,  0, -7.499
1978-06-17, 17:57, 28658.75, 1978.460,  1,  5, -7.559
1978-07-01, 12:40, 28672.53, 1978.497,  1,  0, -7.481
1978-07-16, 13:50, 28687.58, 1978.539,  1,  0, -7.471
1978-08-01, 12:51, 28703.54, 1978.582,  1,  3, -7.601
1978-08-15, 12:49, 28717.53, 1978.621,  1,  0, -7.501
1978-09-01, 12:52, 28734.54, 1978.667,  1,  0, -7.539
1978-09-16, 15:29, 28749.65, 1978.709,  1,  0, -7.540
1978-10-01, 17:44, 28764.74, 1978.750,  1,  0, -7.531
1978-10-15, 13:46, 28778.57, 1978.788,  1,  5, -7.571
1978-11-03, 16:09, 28797.67, 1978.840,  1,  0, -7.476
1978-11-15, 16:47, 28809.70, 1978.873,  1,  0, -7.485
1978-12-01, 12:48, 28825.53, 1978.917,  1,  0, -7.476
1978-12-16, 15:11, 28840.63, 1978.958,  1,  0, -7.496
1979-01-01, 12:52, 28856.54, 1979.001,  1,  3, -7.576
1979-01-15, 14:21, 28870.60, 1979.040,  1,  0, -7.505
1979-02-01, 14:06, 28887.59, 1979.087,  1,  0, -7.480
1979-02-15, 16:00, 28901.67, 1979.125,  1,  0, -7.473
1979-03-01, 16:35, 28915.69, 1979.164,  1,  0, -7.493
1979-03-15, 13:38, 28929.57, 1979.202,  1,  0, -7.453
1979-04-02, 16:30, 28947.69, 1979.251,  1,  0, -7.413
1979-04-16, 12:25, 28961.52, 1979.289,  1,  0, -7.423
1979-05-02, 14:21, 28977.60, 1979.333,  1,  3, -7.403
1979-05-15, 12:47, 28990.53, 1979.369,  1,  0, -7.453
1979-06-15, 12:31, 29021.52, 1979.453,  1,  3, -7.583
1979-07-01, 11:43, 29037.49, 1979.497,  1,  0, -7.453
1979-07-15, 11:56, 29051.50, 1979.536,  1,  3, -7.553
1979-08-01, 13:21, 29068.56, 1979.582,  1,  0, -7.453
1979-08-15, 12:56, 29082.54, 1979.621,  1,  3, -7.583
1979-09-01, 19:48, 29099.83, 1979.668,  1,  5, -7.413
1979-10-01, 14:58, 29129.62, 1979.750,  1,  3, -7.613
1979-10-15, 14:55, 29143.62, 1979.788,  1,  5, -7.563
1979-11-03, 15:21, 29162.64, 1979.840,  1,  0, -7.453
1979-11-15, 11:16, 29174.47, 1979.873,  1,  3, -7.633
1979-12-01, 13:10, 29190.55, 1979.917,  1,  0, -7.513
1979-12-15, 10:10, 29204.42, 1979.955,  1,  0, -7.474
1980-01-01, 15:35, 29221.65, 1980.002,  1,  0, -7.484
1980-01-15, 11:22, 29235.47, 1980.040,  1,  0, -7.534
1980-02-01, 11:09, 29252.46, 1980.086,  1,  0, -7.474
